prlName,prlLicensingActivityName,prlMainArea,prlStatus,prlStratigraphical,prlDateGranted,prlDateValidTo,prlOriginalArea,prlCurrentArea,prlPhaseCurrent,prlNpdidLicence,prlFactPageUrl,prlFactMapUrl,prlDateUpdated,prlDateUpdatedMax,DatesyncNPD
882,TFO2016,North sea,ACTIVE,NO,10.02.2017,10.02.2024,187.528,187.528,INITIAL,28974013,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974013,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974013,08.12.2018,07.02.2019,20.02.2019
883,TFO2016,North sea,ACTIVE,NO,10.02.2017,10.02.2024,515.966,515.966,INITIAL,28974065,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974065,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974065,21.11.2018,21.11.2018,20.02.2019
884,TFO2016,North sea,ACTIVE,NO,10.02.2017,10.02.2024,429.909,429.909,INITIAL,28974100,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974100,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974100,01.12.2018,01.12.2018,20.02.2019
885,TFO2016,North sea,ACTIVE,NO,10.02.2017,10.02.2023,547.415,547.415,INITIAL,28974124,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974124,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974124,01.12.2018,01.12.2018,20.02.2019
886,TFO2016,Norwegian sea,ACTIVE,NO,10.02.2017,10.02.2025,704.957,704.957,INITIAL,28974155,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974155,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974155,08.12.2018,08.12.2018,20.02.2019
886 B,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,10.02.2025,128.347,128.347,INITIAL,30977928,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30977928,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30977928,08.12.2018,08.12.2018,20.02.2019
887,TFO2016,Norwegian sea,ACTIVE,NO,10.02.2017,10.02.2024,238.542,238.542,INITIAL,28974197,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974197,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974197,08.04.2017,07.09.2017,20.02.2019
888,TFO2016,Norwegian sea,ACTIVE,NO,10.02.2017,10.02.2024,157.423,157.423,INITIAL,28974258,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974258,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974258,17.02.2017,07.09.2017,20.02.2019
889,TFO2016,Norwegian sea,ACTIVE,NO,10.02.2017,10.02.2024,141.517,141.517,INITIAL,28974286,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974286,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974286,08.12.2018,09.12.2018,20.02.2019
890,TFO2016,Norwegian sea,ACTIVE,NO,10.02.2017,10.02.2024,94.846,94.846,INITIAL,28974323,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974323,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974323,08.12.2018,09.02.2019,20.02.2019
891,TFO2016,Norwegian sea,ACTIVE,NO,10.02.2017,10.02.2024,220.699,220.699,INITIAL,28974372,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974372,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974372,25.03.2017,07.09.2017,20.02.2019
892,TFO2016,Norwegian sea,ACTIVE,NO,10.02.2017,10.02.2026,1304.835,1304.835,INITIAL,28974422,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974422,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974422,17.02.2017,07.09.2017,20.02.2019
893,TFO2016,Norwegian sea,ACTIVE,NO,10.02.2017,10.02.2024,416.668,416.668,INITIAL,28974460,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974460,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974460,23.05.2018,23.05.2018,20.02.2019
894,TFO2016,Norwegian sea,ACTIVE,NO,10.02.2017,10.02.2023,1784.671,1784.671,INITIAL,28974489,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974489,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974489,23.05.2018,23.05.2018,20.02.2019
895,TFO2016,Norwegian sea,ACTIVE,NO,10.02.2017,10.02.2024,1031.761,1031.761,INITIAL,28974545,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974545,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974545,23.05.2018,23.05.2018,20.02.2019
896,TFO2016,Norwegian sea,ACTIVE,NO,10.02.2017,10.02.2023,1146.044,1146.044,INITIAL,28974610,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974610,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974610,23.05.2018,23.05.2018,20.02.2019
897,TFO2016,Norwegian sea,ACTIVE,NO,10.02.2017,10.02.2024,418.734,418.734,INITIAL,28974657,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974657,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974657,23.05.2018,09.02.2019,20.02.2019
898,TFO2016,Norwegian sea,ACTIVE,NO,10.02.2017,10.02.2024,882.504,882.504,INITIAL,28974699,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974699,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974699,23.05.2018,24.05.2018,20.02.2019
899,TFO2016,Norwegian sea,ACTIVE,NO,10.02.2017,10.02.2024,371.691,371.691,INITIAL,28974751,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974751,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974751,23.05.2018,24.05.2018,20.02.2019
900,TFO2016,Barents sea,ACTIVE,NO,10.02.2017,10.02.2024,79.240,79.240,INITIAL,28974796,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974796,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974796,11.12.2018,11.12.2018,20.02.2019
901,TFO2016,Barents sea,ACTIVE,NO,10.02.2017,10.02.2024,277.752,277.752,INITIAL,28974820,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974820,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974820,11.12.2018,07.02.2019,20.02.2019
902,TFO2016,Barents sea,ACTIVE,NO,10.02.2017,10.02.2025,449.691,449.691,INITIAL,28974870,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974870,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974870,05.12.2018,05.12.2018,20.02.2019
903,TFO2016,North sea,ACTIVE,NO,10.02.2017,10.02.2020,349.475,349.475,INITIAL,28974935,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=28974935,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=28974935,01.12.2018,01.12.2018,20.02.2019
904,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,173.650,173.650,INITIAL,30673925,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30673925,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30673925,15.01.2019,15.01.2019,20.02.2019
905,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,127.791,127.791,INITIAL,30673983,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30673983,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30673983,15.01.2019,15.01.2019,20.02.2019
906,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,211.686,211.686,INITIAL,30674013,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674013,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674013,15.01.2019,15.01.2019,20.02.2019
907,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2026,491.894,491.894,INITIAL,30674106,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674106,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674106,15.01.2019,15.01.2019,20.02.2019
908,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,1742.614,1742.614,INITIAL,30674182,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674182,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674182,15.01.2019,15.01.2019,20.02.2019
909,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,249.553,249.553,INITIAL,30674230,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674230,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674230,15.01.2019,15.01.2019,20.02.2019
910,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2024,95.031,95.031,INITIAL,30674317,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674317,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674317,15.01.2019,15.01.2019,20.02.2019
911,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,282.614,282.614,INITIAL,30674370,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674370,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674370,11.12.2018,11.12.2018,20.02.2019
912,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,298.188,298.188,INITIAL,30674392,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674392,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674392,11.12.2018,11.12.2018,20.02.2019
913,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,190.785,190.785,INITIAL,30674458,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674458,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674458,23.03.2018,23.03.2018,20.02.2019
914 S,TFO2017,North sea,ACTIVE,YES OR PARTLY,02.03.2018,02.03.2020,0.891,0.891,INITIAL,30674529,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674529,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674529,08.12.2018,08.12.2018,20.02.2019
915,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2024,56.904,56.904,INITIAL,30674549,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674549,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674549,08.12.2018,06.02.2019,20.02.2019
916,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2023,396.281,396.281,INITIAL,30674603,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674603,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674603,23.05.2018,23.05.2018,20.02.2019
917,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2024,187.235,187.235,INITIAL,30674650,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674650,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674650,11.12.2018,11.12.2018,20.02.2019
918 S,TFO2017,North sea,ACTIVE,YES OR PARTLY,02.03.2018,02.03.2021,43.411,43.411,INITIAL,30674702,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674702,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674702,23.05.2018,24.05.2018,20.02.2019
919,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,29.658,29.658,INITIAL,30674723,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674723,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674723,23.03.2018,23.03.2018,20.02.2019
920,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,93.524,93.524,INITIAL,30674747,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674747,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674747,08.12.2018,08.12.2018,20.02.2019
921,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2023,258.414,258.414,INITIAL,30674782,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674782,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674782,14.02.2019,14.02.2019,20.02.2019
922,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,161.173,161.173,INITIAL,30674813,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674813,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674813,08.12.2018,09.12.2018,20.02.2019
923,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,413.639,413.639,INITIAL,30674839,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674839,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674839,14.02.2019,14.02.2019,20.02.2019
924,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,491.691,491.691,INITIAL,30674872,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674872,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674872,14.02.2019,14.02.2019,20.02.2019
925,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2023,163.213,163.213,INITIAL,30674929,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674929,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674929,14.02.2019,14.02.2019,20.02.2019
926,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,84.840,84.840,INITIAL,30674967,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30674967,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30674967,05.12.2018,05.12.2018,20.02.2019
927,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,64.745,64.745,INITIAL,30675020,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30675020,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30675020,14.02.2019,14.02.2019,20.02.2019
928,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2024,64.595,64.595,INITIAL,30675070,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30675070,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30675070,14.02.2019,14.02.2019,20.02.2019
929,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,285.668,285.668,INITIAL,30675094,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30675094,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30675094,14.02.2019,14.02.2019,20.02.2019
930,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,243.128,243.128,INITIAL,30675129,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30675129,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30675129,11.12.2018,06.02.2019,20.02.2019
931,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2024,486.178,486.178,INITIAL,30675162,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30675162,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30675162,21.11.2018,21.11.2018,20.02.2019
932,TFO2017,North sea,ACTIVE,NO,02.03.2018,02.03.2025,440.787,440.787,INITIAL,30675215,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30675215,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30675215,23.03.2018,23.03.2018,20.02.2019
933,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2025,316.012,316.012,INITIAL,30675352,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30675352,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30675352,21.11.2018,21.11.2018,20.02.2019
934,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2026,862.581,862.581,INITIAL,30675506,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30675506,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30675506,08.12.2018,08.12.2018,20.02.2019
935,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2025,213.596,213.596,INITIAL,30675543,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30675543,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30675543,08.12.2018,08.12.2018,20.02.2019
936,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2025,366.703,366.703,INITIAL,30675563,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30675563,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30675563,08.12.2018,09.12.2018,20.02.2019
937,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2024,315.942,315.942,INITIAL,30675592,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30675592,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30675592,23.03.2018,15.02.2019,20.02.2019
938,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2025,56.747,56.747,INITIAL,30675621,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30675621,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30675621,11.12.2018,11.12.2018,20.02.2019
939,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2023,79.168,79.168,INITIAL,30675651,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30675651,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30675651,23.05.2018,24.05.2018,20.02.2019
940,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2026,501.218,501.218,INITIAL,30676053,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30676053,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30676053,23.03.2018,20.02.2019,20.02.2019
941,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2025,117.409,117.409,INITIAL,30676097,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30676097,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30676097,23.03.2018,23.03.2018,20.02.2019
942,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2023,149.947,149.947,INITIAL,30676176,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30676176,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30676176,23.05.2018,24.05.2018,20.02.2019
943,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2025,780.993,780.993,INITIAL,30676215,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30676215,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30676215,23.05.2018,24.05.2018,20.02.2019
944,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2025,1802.786,1802.786,INITIAL,30676329,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30676329,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30676329,23.05.2018,23.05.2018,20.02.2019
945,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2025,832.889,832.889,INITIAL,30676422,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30676422,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30676422,23.05.2018,23.05.2018,20.02.2019
946,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2025,36.170,36.170,INITIAL,30676644,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30676644,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30676644,11.12.2018,11.12.2018,20.02.2019
947,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2026,1131.798,1131.798,INITIAL,30676818,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30676818,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30676818,11.12.2018,11.12.2018,20.02.2019
948,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2025,346.369,346.369,INITIAL,30676990,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30676990,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30676990,23.05.2018,23.05.2018,20.02.2019
949,TFO2017,Norwegian sea,ACTIVE,NO,02.03.2018,02.03.2025,814.986,814.986,INITIAL,30677054,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30677054,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30677054,23.05.2018,24.05.2018,20.02.2019
950,TFO2017,Barents sea,ACTIVE,NO,02.03.2018,02.03.2025,193.017,193.017,INITIAL,30677161,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30677161,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30677161,05.12.2018,05.12.2018,20.02.2019
951,TFO2017,Barents sea,ACTIVE,NO,02.03.2018,02.03.2025,277.668,277.668,INITIAL,30677312,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30677312,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30677312,11.12.2018,11.12.2018,20.02.2019
952,TFO2017,Barents sea,ACTIVE,NO,02.03.2018,02.03.2025,665.384,665.384,INITIAL,30677386,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30677386,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30677386,08.11.2018,08.11.2018,20.02.2019
953,TFO2017,Barents sea,ACTIVE,NO,02.03.2018,02.03.2027,1276.902,1276.902,INITIAL,30677487,http://factpages.npd.no/FactPages/default.aspx?nav1=licence&nav2=PageView|All&nav3=30677487,http://gis.npd.no/factmaps/html_21/?run=LicenceActiveByNPDID&NPDID=30677487,23.03.2018,23.03.2018,20.02.2019
